1.515587765799368981e+03,1.013250000000000291e+05,1.614453500551844346e-06,1.121679473391224650e-03,4.780848872559700177e-06,1.917563429638336758e-01,2.503159640426321322e-05,1.240519502944550066e-02,7.191453220199195417e-01,5.145822632992908723e-04,4.697928023958441220e-05,0.000000000000000000e+00,1.561216434547242279e-02,1.166381012902963608e-03,2.622941170995351286e-03,6.616799597834751001e-06,2.111368258031441817e-12,1.026858646572490282e-06,1.164849192702359739e-04,2.016150031353438544e-09,1.324013676858217498e-16,1.756114280151120974e-10,7.561029218907131497e-13,2.896042760837251683e-12,7.246669629979464445e-05,1.584661998272439993e-07,1.797500775578054777e-06,3.209788769364622190e-11,1.204645840854583533e-06,5.200285303566832065e-03,4.684969701487262683e-04,3.786677989778889446e-07,7.732240779227711433e-09,8.899363279281356270e-14,3.613666742602590360e-10,3.798065657198575716e-03,2.445885272186887672e-05,8.861077636820409095e-03,6.104264134958868258e-06,4.454577332508286892e-03,3.590794850742333798e-07,4.842063249166919593e-04,1.295275085491883521e-07,4.443115148652417988e-07,5.999888948430494827e-03,3.404653512213190372e-04,9.170824808899116716e-06,1.047798140700195233e-15,4.420663887936852396e-10,3.308081636666794074e-15,9.737641969438864544e-06,3.673482816684690545e-11,1.417709398086204363e-08,9.609950700690777067e-08,4.691593854177381249e-12,2.004648255898135218e-13,1.698736032811386316e-08,5.321814749837467890e-11,1.475416185684715432e-06,1.940792326916751945e-12,9.994893680463684451e-04,2.614468015046393166e-09,1.762772255718379199e-12,1.044430553656810522e-18,5.801948143892689780e-17,8.102409917079273069e-04,8.566006339706830757e-09,1.766632714868372072e-06,4.413108050984363558e-12,2.058806516653452473e-06,1.611956097301307439e-11,3.284380454509630820e-14,9.931350341854839658e-17,1.048991215505188442e-20,2.557403647443696470e-16,1.546254564880690049e-19,1.766814328219844925e-21,1.566929830241542094e-16,1.244704174838442609e-17,6.577330429430352357e-08,2.989387543572177720e-13,8.998805018695496406e-13,0.000000000000000000e+00,8.536242256546108396e-05,1.743263317223331853e-07,5.772759737850612856e-08,6.948300726930768320e-03,1.443206574837534769e-04,7.908928092627267855e-08,2.759567623558241392e-07,1.084292984643393017e-03,4.264304931306728795e-03,1.148189254110945374e-03,1.753529484021695413e-07,9.891040889023892790e-10,3.444481172248752038e-11,1.003918016345843064e-12,3.251316389877397636e-11,1.963710931159668941e-14,6.387225919395601597e-16,2.114229838479246718e-14,4.297236737644742551e-18,1.727822224677124294e-17,1.246895476473078853e-16,5.472956128641451814e-11,2.473254424501764590e-10,1.264990345717225370e-13,1.268521796215535314e-13,4.295925784221731375e-06,2.948864530247481485e-09,2.577823671079327160e-16,4.857056161097985544e-18,2.976657107017391034e-16,6.336285806449602148e-16,1.122075646472261803e-17,3.945969982497739778e-09,4.412527942575093948e-12,8.514051541599491945e-04,3.762911906752305460e-14,8.224469682033179653e-14,6.713318658820838116e-07,3.568197357541694767e-04,7.475288747153928262e-05,1.754772533296182734e-10,3.157727784828317806e-09,5.444905052230978741e-10,1.673005355681644267e-08,1.258187989303072441e-06,1.547974506917123545e-07,8.786344890792173238e-10,8.081436806737884830e-04,4.999617192615010721e-20,1.515116237336496098e-18,1.602288351365760604e-13,4.178867929994014453e-12,2.319431348236163771e-16,4.390249352497406239e-16,1.930602554224703664e-14,3.078064728997790168e-06,7.499375712886198930e-09,1.255176168890645438e-10,4.386334701410594063e-07,1.671838939985854407e-10,1.185874113691045192e-10,2.641133326251648697e-16,1.873523262475842639e-16,2.500697575972369710e-27,6.603438556597398850e-13,2.521325698053364109e-15,3.441530856662774602e-16,1.232981280288003483e-12,2.514111823936890312e-24,8.891020660481046998e-13,2.037357109936458837e-14,8.241945558482465080e-16,2.388386957513183594e-18,2.087687520095682342e-19,7.415273746512625609e-16,9.035838527764731449e-16,1.225554822047890895e-17,2.097917859216194600e-18,3.965886298295178394e-21,6.821262619965842379e-23,1.755436001559143968e-18,2.678543593155605142e-18,2.344062618670724614e-20,1.202943116745827657e-09,2.169424354598067412e-10,6.084519836746731851e-15,3.021391118266766660e-10,2.826881186677517229e-06,2.650579258827647841e-13,2.011932349057109809e-14,1.243058790377793929e-12,3.754217492276376620e-15,1.933134606375869482e-12,6.006430924000792491e-11,6.532573498862398762e-11,7.776407117781015703e-07,1.228679759839464397e-04,1.517880704020461881e-13,4.525170876282073539e-11,2.047950909391596494e-07,1.815961904014976690e-09,4.281264646591640247e-08,4.037147745384904451e-03,1.316484116584015643e-04,8.130551085629481846e-12,2.157263293062698660e-12,2.526638868786540723e-12,1.182066648877722171e-14,5.843542616725887482e-12,3.516102603005167548e-07,3.154113237352799878e-09,7.715803029063722206e-15,1.800529168322875961e-14,1.014712704553558022e-18,5.782570342594257275e-18,1.679603988620209034e-09,2.011598232257846698e-09,1.431074307283409242e-12,1.358971443353522851e-06,9.028477950045262495e-09,3.947451524050905116e-14,9.123290548815919537e-12,8.722827307258287965e-16,7.157213201170335057e-18,6.733299035814675149e-16,1.751909577368058641e-20,9.494689878193190843e-19,1.556415464197211389e-04,4.693753650288473016e-07,1.172926051032316310e-03,4.355787719001440062e-09,2.714890118306761049e-16,6.234146202469151125e-04,2.657239950100100802e-16,4.833132557993155032e-11,2.701349092426243315e-11,3.848606623510189837e-06,2.041081672957973170e-12,1.619412372407685732e-18,3.832640453299748340e-13,1.969178766881439563e-07,5.733287875638118633e-12,3.893939184831614950e-15,3.474257758380605858e-18,4.437891315399610076e-06,2.070526070280090956e-18,4.440821793909401889e-21,1.203257901233485181e-19,7.235982614178090312e-18,6.111986995054408278e-09,2.386953429150483575e-11,1.232803584625356736e-09,1.942263076747351080e-10,1.195100142360530147e-12,1.107547422199904553e-04,2.222928139263018914e-04,5.733865562172121833e-06,4.066119413633384228e-05,1.016422226138917034e-04,4.923761860112504090e-06,2.397186685916043242e-06,3.821978179918174290e-05,1.558409420159197216e-09,7.232832481062236616e-10,2.140884642403068241e-10,1.204178489896704056e-21,1.493284990483453148e-20,6.375267583872739063e-21,6.643633036529465061e-23,4.854556817912944942e-14,2.180578504188613892e-13,2.717214425790123002e-13,1.178316622321063866e-15,4.291712195832185862e-17,5.572272017681262047e-16,2.616703893918223591e-17,1.589554566034360415e-17,2.260864051002124995e-16,8.670600799814159303e-13,1.284741872966068396e-15,1.547976277992894681e-16,4.833657011478699062e-14,2.129991938548221611e-13,2.225779409162046859e-16,4.517942789598336577e-16,7.876292962499204979e-13,2.030007497665501680e-14,7.068844234603240168e-18,6.900211003056905209e-17,1.263668337242028941e-14,7.061650187676630377e-11,7.635634676554906270e-08,5.927270895133859228e-10,1.148422468464341511e-10,9.995932043597802040e-08,1.316503157719874385e-10,2.110443401337851164e-09,6.708513808443395768e-20,4.782422962100491996e-17,6.021650453386869886e-19,9.164588356750367968e-20,5.671356368087743169e-17,1.920517498950682766e-16,1.310945504175483985e-19,2.583977473279138532e-19,1.750932878002202470e-16,1.163524196383123192e-17,1.251681251915866034e-20,1.616133833187281390e-20,1.177723747919737142e-17,8.128758733715636096e-23,1.854674172895290670e-19,9.947701178790122793e-22,2.934640570780857983e-23,3.710151806877809518e-22,7.672913417977606879e-19,2.793450708042592045e-20,4.128396875923173828e-24,3.646574916133479864e-23,3.050973567527361037e-20,1.002701052602013285e-10,1.670896512095081767e-10,3.109630188692808636e-12,2.700733883266607946e-14,8.680396490554624361e-14,2.035496944075865424e-15,7.552423584335273532e-09,1.527428949902811402e-07,1.031821317618875137e-13,2.635909693636620561e-08,4.680661924845530756e-11,6.250806561046182347e-13,9.544804982151180692e-12,1.807864454569849441e-11,9.183951615783998698e-13,6.535211320581996578e-13,6.683207079297156072e-07,5.945456931710524926e-06,1.850462621200434405e-06,8.821281066017258499e-09,7.647424634371305613e-07,2.555249377419985489e-07,3.266480616198770518e-08,9.229610986650997332e-08,3.625424478615760166e-09,2.956984915451627647e-11,2.060022419654500877e-05,1.017225030271909875e-12,4.562497716140548442e-10,5.074864540287786869e-07,1.184631328178034910e-12,9.491871986751902903e-11,5.082876539641208807e-15,7.972164265337582155e-16,2.351434587249046773e-15,1.830279623309888369e-14,1.032118668217376834e-15,4.095812520335082995e-16,9.831072437321851275e-24,2.301366279708354545e-23,1.714734103897753106e-22,1.104593154450490325e-23,1.066907172913730262e-23,6.828505427283489814e-19,1.000932840016555052e-18,1.631473119135768239e-18,4.109669815368334346e-19,1.788276264863118973e-18,2.160772510919033274e-18,2.557862162624690234e-15,1.109674656231640316e-17,2.131550629670063797e-18,1.494971001285024554e-19,2.794148071334242364e-16,7.151147924234999604e-15,8.525888192539237793e-18,6.978914166705909072e-18,7.076560156215799654e-17,1.907958364853815242e-14,1.129947724126482256e-14,6.920605120180369544e-17,5.959040668959485061e-18,2.058159669052519598e-18,1.119972423629994388e-14,2.056536648190711630e-17,1.534708834896636280e-19,2.312126101824443698e-18,1.370294804160276400e-17,6.319872969958117392e-18,7.044575415767887714e-12,4.614170579556659522e-10,1.267586027167587905e-10,7.116373640786058245e-11,9.046802102977514349e-13,4.665160838241262712e-09,2.088305851518505334e-11,2.011084767375914300e-11,8.167290235724823363e-09,1.133869587399134818e-10,1.634967986434770890e-10,9.269828673111620204e-22,1.514227135951735387e-19,1.005554740957627456e-20,1.933612885631487211e-21,1.279738586321962487e-22,1.611508678828412893e-19,4.679661833918114464e-18,5.579283582669052014e-21,4.025049653324103844e-21,7.745358525525745906e-20,4.541898615914817391e-18,1.028853383238605112e-17,5.720929324286944292e-20,6.545696748992688589e-21,4.899598052830141241e-22,1.019770554795048225e-17,1.699495333040333338e-20,1.740776569956570187e-22,1.636006805580165380e-21,3.708274866562511871e-20,1.706513058716431874e-20,7.085214814129537037e-25,1.760156645600018319e-22,7.685823430694650158e-24,3.648931920453689555e-25,1.043157301236578193e-27,9.620178272215265494e-23,6.155626182405104477e-21,1.394404691640736640e-20,7.105713550607260915e-23,1.848029513661736190e-24,6.086033844112386265e-25,1.382094710548404545e-20,2.303887677190228313e-23,1.418959391122677555e-27,3.087231931408987999e-25,2.834256316944950190e-23,1.984059634629431161e-23,3.079009907240622465e-13,3.818823210139850871e-12,2.666655120419221475e-12,4.408548108043616044e-15,1.583258254683226724e-16,2.007487954442163500e-15,1.908517608479281806e-15,3.007021536769090448e-18,6.879776420107394849e-13,7.895652934326243845e-17,2.228523795214807162e-13,4.710336120186967814e-10,8.706317860393944424e-14,1.088055079113904131e-14,1.834549343079419862e-11,1.828130787407253814e-16,8.317689655499449034e-14,3.929702900171944682e-12,4.114967351690869323e-12,1.675781533977265213e-15,2.418314725080465434e-18,2.094853792596226846e-18,3.312566485057033518e-13,3.646844413739898740e-15,7.212183722534500142e-16,1.077575190518809820e-13,1.055717186979470919e-14,2.238855725249374730e-12,8.691824527524329251e-12,5.185597563849867806e-11,8.415598958540797351e-14,2.192399471850926163e-12,2.057475171003439097e-15,9.590518447410372949e-15,2.448216707456442427e-16,2.191518725253892352e-12,7.341511753507295438e-15,2.544893761510778617e-15,3.482987668017507247e-17,8.080726144135213444e-10,9.424307541824650996e-15,1.657297367478473180e-15,2.486549663481040484e-14,2.074399799091172422e-14,1.405462630551800327e-11,3.363027854047524519e-13,3.116825458118110220e-15,2.850253632029270147e-14,2.165498658879681023e-13,1.443689542999264844e-07,3.970225762761888607e-13,1.034641428368712831e-08,1.546754390237399082e-06,1.495280875512301026e-05,2.003017330427944446e-06,5.437047572865579983e-07,2.481573000903979696e-07,1.067608792271904983e-05,4.212405876187497765e-06,9.006379012117326306e-06,7.838276560810091449e-12,1.431383869463170565e-11,1.069164030601935370e-14,8.051983834303418701e-16,4.569107449147732820e-17,5.011222411763190794e-13,2.539142546694560202e-13,3.617827631804949223e-13,3.181273044299965193e-16,8.828290428297666945e-18,1.348169553133158829e-14,3.105596962566180175e-17,1.328876570947128409e-14,2.526449701485146236e-10,2.968441541458940029e-13,1.319342912920274448e-15,6.401404495841968381e-13,3.090610674268585820e-13,2.763768360529543205e-13,4.746014549897605018e-15,6.753094463167236524e-11,5.570650093227570699e-18,4.026589288707333921e-18,4.918985647327191894e-18,3.098312530800959874e-13,2.555432743336272178e-19,8.071747616353876124e-11,1.963687468431950387e-11,2.341036301072163544e-05,2.010659279552249241e-06,3.798178376750496242e-11,6.258125568053524587e-09,5.855590386342395847e-09,2.381529512130392903e-05,3.824054157987078382e-10,9.875298576456455964e-13,7.725962416600812054e-11,2.296994497265555169e-10,3.352877259642297223e-08,3.438749776048238290e-05,4.654712623490576697e-10,5.042085705051820077e-09,1.618996383522807575e-12,3.388409860814197530e-11,3.603245767350416021e-05,1.156316132547243223e-08,2.599459502005314172e-14,2.619745539695626032e-10,1.158319228521749010e-15,1.750783917016679544e-14,1.076780586165976627e-13,1.343123588945362881e-23,1.628845246688314143e-22,1.026432906477090877e-21,7.873644712256015288e-19,3.083629514804833938e-18,1.422712642796252920e-17,1.185539147901084994e-18,1.279908771832262721e-16,2.574612065728428029e-18,6.807859005518577172e-18,4.340281721527849211e-19,1.811949594477623162e-17,2.800818810167803020e-14,3.496687983918469451e-17,1.009537659476652675e-16,4.282398995963736490e-16,1.138276649481702641e-13,1.318324395341702652e-21,4.840629069582536823e-22,1.496357629497047679e-20,7.963928988212794884e-22,2.314959327472640748e-21,2.022951703682394003e-20,1.127099559311071706e-19,4.069517805589393924e-21,2.513243786820939695e-17,9.307630851395007405e-19,2.421391800176324349e-17,5.371644406576294349e-10,1.992600259417749061e-10,6.496235553221317298e-09,4.468966735127323361e-08,4.629094038416799461e-09,9.936330720245675595e-09,8.920759233035128283e-08,1.018721734168957153e-24,1.758683196121480182e-23,1.788851912004591192e-24,1.519427244541767167e-25,3.989361423278401448e-27,1.168720282617782888e-21,3.318002849640498955e-20,2.821864088272745540e-14,1.175285287857623096e-11,7.266031843229593215e-18,1.115144567775128275e-14,9.134021264958193604e-04,1.225264434022958087e-04,6.799324611279053182e-05,1.897671424852922337e-10,5.651639520668939895e-11,5.468628399716276113e-22,2.168362828227687858e-14,1.689863222557821493e-17,8.230129681969340756e-17,4.641433220908324008e-15,3.614082651529520608e-20,1.185254106778479564e-22,1.355643877084952468e-27,1.037025602597272981e-22,3.976217933775966858e-18,4.278640075448849669e-18,-7.905331337316951373e-25,3.244882449480210790e-10,1.260548438272651540e-12,2.211431250719231597e-11,2.077606822836917301e-12,1.103369513058894353e-05,3.870630034440100161e-11,7.889100118715911665e-16,1.163537187768722867e-14,1.630205737973106998e-15,9.210521687500031399e-24,1.056785829160195866e-22,2.690169753991377268e-23,5.352017444885209836e-19,5.263657216835535503e-19,9.255737484807064525e-18,1.917619520133005481e-18,3.980510699988173308e-18,1.758686283720600396e-18,2.825350092712617224e-17,2.540670576917768883e-14,1.451611299513496917e-17,3.023350983895171757e-14,1.081385977886301952e-21,3.633235966445408351e-21,9.965885524367244285e-22,3.037743183346330257e-20,2.765792105687332942e-17,8.269429343822999792e-21,2.783987080770180493e-17,1.096981933400861384e-12,2.173170362324579151e-11,1.224406069908548664e-11,8.586686714652990492e-09,8.264918807154031303e-25,2.776835233581163964e-24,1.880581616478068612e-25,3.772950067032265676e-23,3.748472096875330069e-20,1.560464572952077111e-24,3.236128704911672292e-20,7.251374414140027485e-12,4.870351835068815110e-15,2.658746765984959636e-09,1.416745176082069832e-16,1.378358822615999272e-10,4.642748004740048338e-17,3.567710952678025368e-15,2.840402464701403246e-14,2.096264089437115358e-09,5.468903640498347898e-12,1.977667755706453947e-10,1.984261847838626640e-10,3.545838607286922952e-16,2.108407537016022029e-16,5.192801129539608869e-14,3.002784964798943057e-19,2.817897948699808794e-15,6.483307831309986985e-09,1.049116037079494109e-13,3.818619859623430610e-12,3.996951935685118133e-13,2.587003701371323636e-08,2.222296777272226962e-09,2.078518083316581647e-18,6.134378484664846309e-10,9.123171206219954643e-10,2.524468207604593692e-16,7.019340922139603470e-14,1.766238334066744994e-15,4.049436799758735239e-10,5.117740438038060603e-10,3.112624240565645069e-11,4.092311497755583960e-12,6.561806104014904833e-14,0.000000000000000000e+00,1.987531445823178298e-12,4.734784669935575409e-14,4.714760408414066474e-12,4.281598186344525131e-13,2.376658401781157896e-14,2.873854404205486708e-06,3.161141065894486348e-08,1.182673399336003572e-09,1.448048802711605069e-12,1.328331659838534091e-10,4.844799388970506823e-19,2.864047218864207632e-17,5.609906904518718569e-15,1.515359248798097414e-15,1.516070668838001851e-17,3.675687513642730135e-25,5.080360032058579369e-23,1.426344743559833963e-23,5.380866833976800765e-25,2.644556715302765691e-20,9.697113071398361294e-20,1.429626328944653503e-19,9.625294028121805497e-20,5.803629350503798261e-20,5.375781740641381528e-21,8.536832941337887124e-21,6.365582976699920679e-20,1.709508728762304185e-19,3.369602664314375792e-20,6.117846192596233339e-17,1.722427233077237266e-17,5.741480100631960018e-18,9.760662929416835703e-18,1.012236118264684133e-16,1.527684430030295017e-14,1.519338127551913097e-14,3.240228419326803488e-23,3.017522226074118230e-24,4.791874481289446918e-24,5.723134043519713060e-23,1.544186206070028348e-22,3.029518449662969999e-23,5.482659633369938938e-20,9.311166065318114189e-21,3.124221729053750688e-21,5.311550410905830172e-21,5.506879073120419500e-20,1.363135916433369621e-17,1.355688596255547661e-17,4.229092346926903512e-11,1.285607380811373120e-10,4.309869197460024346e-09,9.955438995825894022e-12,2.049406938438896477e-08,5.134471197648155557e-11,1.538856183567422092e-09,2.504767056353522695e-26,4.424820417176966908e-26,2.946741495995692420e-26,2.487034662846707693e-29,1.169155480833967746e-23,1.867882283507753496e-20,3.922904874439067356e-24,1.516133374292947559e-24,1.857677699611164514e-20,7.546710745925667513e-23,3.949645034585283926e-29,2.343156005964735995e-26,6.444052120363003888e-23,5.129704925006574893e-12,1.448971469521760735e-14,3.613647485987388321e-15,1.003462282510016812e-17,5.903780159578235917e-12,8.339057549706646142e-13,1.122352412156927788e-12,6.671853767045915491e-12,9.091028827255457802e-12,3.890171158863777331e-06,2.417322952905369928e-05,0.000000000000000000e+00,4.929647659595797521e-09,4.858776608000352639e-16,1.516306096316698282e-15,1.000555119865495787e-15,4.136585914919020645e-15,4.602979666595824946e-24,1.363857022992528237e-23,9.028445133649776348e-24,4.089563547324411840e-23,5.962533353099607662e-20,6.561923646987706554e-21,2.732210111958741371e-20,1.839964734995008643e-18,2.723565373075404771e-19,1.336085273798522419e-18,2.410000165561371747e-19,4.451685054453305386e-20,1.019419698428879419e-14,3.578636957390270632e-18,7.322799521174994517e-18,4.407190343067362241e-15,3.374141025491041706e-15,5.466825030773415947e-19,2.046209023378692630e-14,2.542956774526262354e-18,5.523767965442232478e-18,9.839278458581129537e-19,1.310272283808881848e-09,1.502415755032243748e-08,1.211296367791959337e-09,3.866290532966728532e-10,2.514115907534266182e-08,1.784741356835086250e-08,1.198697141539916574e-08,1.220771419680790000e-09,1.150308229763326691e-22,9.186698451331511090e-22,4.205021412466176521e-23,1.882631578744666912e-23,1.679824648039477401e-18,1.510475655107558077e-21,3.089781560357982762e-21,4.835303069536024268e-18,2.994927960171011428e-18,3.008762884259689591e-22,4.632355925903185728e-18,2.784593850729234819e-21,4.948025936867024007e-21,5.427016809136005945e-22,1.024485332103614137e-25,8.181748076501562486e-25,9.246450591839875581e-27,1.788236205230674439e-28,2.186012314161573916e-24,2.652991580183815116e-21,4.471672346281318734e-24,5.154928879435413540e-27,4.406803836938457004e-24,6.274769450813071281e-21,2.480026539512966694e-24,7.534964818810333082e-12,7.491129822065258616e-13,4.907158155064899769e-15,8.934636852434140498e-18,1.608235824512776922e-12,3.734623634064246048e-11,1.957079624161933413e-16,3.403664583540654455e-19,1.660371643031224750e-15,4.008840010442276913e-18,5.556746379406237097e-15,1.210949055776429297e-17,1.486300478065841558e-17,7.600592712819621690e-19,4.037036547906441700e-17,3.614229567629841416e-16,6.534452010537857142e-16,4.863771443250143356e-18,4.019570411871314521e-17,1.209933166618315116e-19,1.474538275043244300e-18,1.574965669000675760e-15,8.719521026309980593e-16,4.015843986600625070e-15,2.026342909306387317e-18,1.058662206322069385e-17,8.567316756405562757e-22,1.713388396336927653e-15,4.354109626318601731e-18,7.347126126429396067e-19,6.361799725589781211e-16,3.565662729390907917e-22,7.352566891265473816e-09,6.613690949323946419e-15,1.986851430428700217e-15,1.071865134661181134e-14,4.859825923846397294e-16,9.208432230307045751e-19,8.741085977695388871e-19,3.431943089988861034e-14,1.187178225214464231e-16,3.240301671671115937e-10,5.294421563508107228e-10,3.355437557775801151e-15,7.789890370575706005e-13,3.988199584830994398e-18,1.281760100126270224e-18,1.390446180516766549e-17,4.283667327665356756e-18,1.951390146234709109e-18,1.602905567027131192e-15,1.811844375237009449e-17,1.053406992980080510e-19,2.493293972554763643e-17,8.901509465557221190e-18,0.000000000000000000e+00,1.320791881765540997e-18,2.374646483686949191e-15,1.717359272717093729e-16,8.665640048761849949e-18,6.273159668301443255e-15,3.903346889124607582e-14,2.809415180850943172e-10,3.472377989156071165e-12,2.302135279672975426e-06
